X,Y,POTEAU_ID_POT,PANNEAU_ID_PAN,PANNEAU_ID_RPA,DESCRIPTION_RPA,CODE_RPA,FLECHE_PAN,TOPONYME_PAN,POTEAU_VERSION_POT,DATE_CONCEPTION_POT,PAS_SUR_RUE,DESCRIPTION_REP,DESCRIPTION_RTP,X_EPSG32188,Y_EPSG32188,Longitude,Latitude,DESCRIPTION_CAT,NOM_ARR
-73.56823992,45.50878843,218483,842460,11,\A EN TOUT TEMPS,AD-TT,0,,2,2.01112E+13,,Réel,3- Fût,299467.863,5040987.586,-73.56823992,45.50878843,STATIONNEMENT,Ville-Marie
-73.56795001,45.50910779,218481,842459,11,\A EN TOUT TEMPS,AD-TT,0,,2,2.01112E+13,,Réel,3- Fût,299490.546,5041023.057,-73.56795001,45.50910779,STATIONNEMENT,Ville-Marie
-73.56770548,45.50939739,218479,842458,11,\A EN TOUT TEMPS,AD-TT,0,,2,2.01112E+13,,Réel,3- Fût,299509.68,5041055.225,-73.56770548,45.50939739,STATIONNEMENT,Ville-Marie
-73.56756087,45.50956147,218478,842457,11,\A EN TOUT TEMPS,AD-TT,0,,2,2.01112E+13,,Réel,3- Fût,299520.995,5041073.45,-73.56756087,45.50956147,STATIONNEMENT,Ville-Marie
-73.57714908,45.49883872,58456,836856,9129,\P LIVRAISON SEULEMENT 6h-12h LUNDI A VENDREDI,SL-AK,0,,6,2.01111E+13,,Réel,3- Fût,298770.656,5039882.5,-73.57714908,45.49883872,STATIONNEMENT,Ville-Marie
-73.57764293,45.49921319,58450,836851,9129,\P LIVRAISON SEULEMENT 6h-12h LUNDI A VENDREDI,SL-AK,2,,2,2.01111E+13,,Réel,3- Fût,298732.101,5039924.152,-73.57764293,45.49921319,STATIONNEMENT,Ville-Marie
-73.57798827,45.49937782,58448,836849,11,\A EN TOUT TEMPS,AD-TT,2,,6,2.01111E+13,,Réel,3- Fût,298705.13,5039942.473,-73.57798827,45.49937782,STATIONNEMENT,Ville-Marie
-73.57798827,45.49937782,58448,836850,9129,\P LIVRAISON SEULEMENT 6h-12h LUNDI A VENDREDI,SL-AK,3,,6,2.01111E+13,,Réel,3- Fût,298705.13,5039942.473,-73.57798827,45.49937782,STATIONNEMENT,Ville-Marie
-73.57744684,45.49897312,58452,836845,9129,\P LIVRAISON SEULEMENT 6h-12h LUNDI A VENDREDI,SL-AK,2,,2,2.01111E+13,,Réel,3- Fût,298747.4,5039897.458,-73.57744684,45.49897312,STATIONNEMENT,Ville-Marie
-73.57846752,45.49946378,58441,836843,11,\A EN TOUT TEMPS,AD-TT,3,,1,2.01111E+13,,Réel,3- Fût,298667.686,5039952.063,-73.57846752,45.49946378,STATIONNEMENT,Ville-Marie
-73.55904102,45.50775346,39338,836826,14199,\P 07h-09h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-VA-A,0,,3,2.01111E+13,,Réel,3- Fût,300186.563,5040872,-73.55904102,45.50775346,STATIONNEMENT,Ville-Marie
-73.56035596,45.5076874,52633,836788,2413,\P EN TOUT TEMPS,SD-TT,0,,4,2.01111E+13,,Réel,2- Tige et manchon,300083.809,5040864.735,-73.56035596,45.5076874,STATIONNEMENT,Ville-Marie
-73.598663,45.49705397,152671,836563,2413,\P EN TOUT TEMPS,SD-TT,0,,3,2.0111E+13,,Réel,3- Fût,297089.06,5039686,-73.598663,45.49705397,STATIONNEMENT,Ville-Marie
-73.59961298,45.49680119,165951,836559,2413,\P EN TOUT TEMPS,SD-TT,0,,2,2.0111E+13,,Réel,3- Fût,297014.78,5039658,-73.59961298,45.49680119,STATIONNEMENT,Ville-Marie
-73.60021432,45.49692664,165949,836557,13981,\P 12h30-13h30 MAR. VEN. 1 AVRIL AU 1 DEC.,SB-VK-A,2,,4,2.0111E+13,,Réel,1- Tige et base,296967.8,5039672,-73.60021432,45.49692664,STATIONNEMENT,Ville-Marie
-73.60021432,45.49692664,165949,836558,2413,\P EN TOUT TEMPS,SD-TT,3,,4,2.0111E+13,,Réel,1- Tige et base,296967.8,5039672,-73.60021432,45.49692664,STATIONNEMENT,Ville-Marie
-73.57979698,45.4989897,162437,842127,13588,\A EN TOUT TEMPS DES DEUX COTES,AD-DC,0,,3,2.01112E+13,,Réel,3- Fût,298563.735,5039899.48,-73.57979698,45.4989897,STATIONNEMENT,Ville-Marie
-73.57998653,45.49907918,110201,842126,13588,\A EN TOUT TEMPS DES DEUX COTES,AD-DC,0,,6,2.01112E+13,,Réel,3- Fût,298548.931,5039909.439,-73.57998653,45.49907918,STATIONNEMENT,Ville-Marie
-73.56355883,45.51659498,184099,841575,2413,\P EN TOUT TEMPS,SD-TT,2,,3,2.01111E+13,1,Réel,2- Tige et manchon,299834.321,5041854.833,-73.56355883,45.51659498,STATIONNEMENT,Ville-Marie
-73.56355883,45.51659498,184099,841577,1683,\P RESERVE TAXIS,R-TA,3,,3,2.01111E+13,1,Réel,2- Tige et manchon,299834.321,5041854.833,-73.56355883,45.51659498,STATIONNEMENT,Ville-Marie
-73.56313078,45.51639461,181895,841574,1683,\P RESERVE TAXIS,R-TA,2,,5,2.01111E+13,1,Réel,1- Tige et base,299867.746,5041832.54,-73.56313078,45.51639461,STATIONNEMENT,Ville-Marie
-73.56313078,45.51639461,181895,841573,11,\A EN TOUT TEMPS,AD-TT,3,,5,2.01111E+13,1,Réel,1- Tige et base,299867.746,5041832.54,-73.56313078,45.51639461,STATIONNEMENT,Ville-Marie
-73.55575117,45.53131347,113774,857037,2411,\P DEUX COTES,SD-TC,0,,2,2.01202E+13,,Réel,4- Poteau en bois,300445.448,5043490.059,-73.55575117,45.53131347,STATIONNEMENT,Ville-Marie
-73.55677483,45.49881917,91707,857017,2413,\P EN TOUT TEMPS,SD-TT,0,,3,2.01202E+13,,Réel,1- Tige et base,300362.94,5039879,-73.55677483,45.49881917,STATIONNEMENT,Ville-Marie
-73.55591911,45.49861263,91712,857016,2413,\P EN TOUT TEMPS,SD-TT,0,,4,2.01202E+13,,Réel,2- Tige et manchon,300429.8,5039856,-73.55591911,45.49861263,STATIONNEMENT,Ville-Marie
-73.56295119,45.51630754,218367,841487,11,\A EN TOUT TEMPS,AD-TT,0,,2,2.01111E+13,1,Réel,10- Fût et feux,299881.769,5041822.852,-73.56295119,45.51630754,STATIONNEMENT,Ville-Marie
-73.56307125,45.51636591,218368,841486,11,\A EN TOUT TEMPS,AD-TT,0,,2,2.01111E+13,1,Réel,10- Fût et feux,299872.394,5041829.346,-73.56307125,45.51636591,STATIONNEMENT,Ville-Marie
-73.56410641,45.51664755,160512,841351,11,\A EN TOUT TEMPS,AD-TT,0,,3,2.01111E+13,,Réel,2- Tige et manchon,299791.545,5041860.709,-73.56410641,45.51664755,STATIONNEMENT,Ville-Marie
-73.56362972,45.51642468,218387,841328,11,\A EN TOUT TEMPS,AD-TT,0,,3,2.01111E+13,,Réel,2- Tige et manchon,299828.768,5041835.912,-73.56362972,45.51642468,STATIONNEMENT,Ville-Marie
-73.56278775,45.51602338,218373,841303,11,\A EN TOUT TEMPS,AD-TT,3,,2,2.01111E+13,,Enlevé,2- Tige et manchon,299894.514,5041791.263,-73.56278775,45.51602338,STATIONNEMENT,Ville-Marie
-73.5615856,45.50944832,12510,856669,2461,\P LIVRAISON SEULEMENT EN TOUT TEMPS,SL-TT,0,,4,2.01202E+13,,Réel,2- Tige et manchon,299987.875,5041060.5,-73.5615856,45.50944832,STATIONNEMENT,Ville-Marie
-73.58586371,45.49721425,143494,856606,27,\A 08h-09h30 LUN. AU VEN.,AV-AB,0,,2,2.01202E+13,,Réel,2- Tige et manchon,298089.399,5039702.663,-73.58586371,45.49721425,STATIONNEMENT,Ville-Marie
-73.58586371,45.49721425,143494,856607,14178,\P 07h-08h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AD-A,0,,2,2.01202E+13,,Réel,2- Tige et manchon,298089.399,5039702.663,-73.58586371,45.49721425,STATIONNEMENT,Ville-Marie
-73.58586371,45.49721425,143494,856608,1641,\P RESERVE S3R 09h30-23h,R-RA,2,,2,2.01202E+13,,Réel,2- Tige et manchon,298089.399,5039702.663,-73.58586371,45.49721425,STATIONNEMENT,Ville-Marie
-73.58843434,45.49420084,89921,829176,67,\A 08h-09h30  16h-18h LUN. AU VEN.,AV-QE,3,,6,2.01109E+13,,Réel,3- Fût,297888.125,5039368,-73.58843434,45.49420084,STATIONNEMENT,Ville-Marie
-73.58843434,45.49420084,89921,829177,11,\A EN TOUT TEMPS,AD-TT,2,,6,2.01109E+13,,Réel,3- Fût,297888.125,5039368,-73.58843434,45.49420084,STATIONNEMENT,Ville-Marie
-73.56569021,45.51084979,39249,829169,14176,\P 06h-07h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AA-A,0,,4,2.01109E+13,,Réel,3- Fût,299667.28,5041216.5,-73.56569021,45.51084979,STATIONNEMENT,Ville-Marie
-73.56869559,45.4926082,88603,829156,27,\A 08h-09h30 LUN. AU VEN.,AV-AB,0,,5,2.01109E+13,,Réel,2- Tige et manchon,299430.72,5039189.5,-73.56869559,45.4926082,STATIONNEMENT,Ville-Marie
-73.56869559,45.4926082,88603,829157,2493,\P 09h30-10h30 LUN. MER. JEU. 1 MARS AU 1 DEC.,ST-AL,0,,5,2.01109E+13,,Réel,2- Tige et manchon,299430.72,5039189.5,-73.56869559,45.4926082,STATIONNEMENT,Ville-Marie
-73.56869559,45.4926082,88603,829158,1590,\P RESERVE S3R 09-23h       (2 SECTEURS),R-PF-2S,0,,5,2.01109E+13,,Réel,2- Tige et manchon,299430.72,5039189.5,-73.56869559,45.4926082,STATIONNEMENT,Ville-Marie
-73.57653688,45.49854668,58564,829109,2710,\P 06h30-18h LUN AU VEN.,SV-JE,2,,3,2.01109E+13,,Réel,3- Fût,298818.47,5039850,-73.57653688,45.49854668,STATIONNEMENT,Ville-Marie
-73.57653688,45.49854668,58564,829110,11,\A EN TOUT TEMPS,AD-TT,3,,3,2.01109E+13,,Réel,3- Fût,298818.47,5039850,-73.57653688,45.49854668,STATIONNEMENT,Ville-Marie
-73.5941517,45.50319921,104384,817459,13588,\A EN TOUT TEMPS DES DEUX COTES,AD-DC,0,,4,2.01107E+13,,Enlevé,3- Fût,297442.438,5040368.5,-73.5941517,45.50319921,STATIONNEMENT,Ville-Marie
-73.56785716,45.51122196,13617,835190,13980,\P 12h-13h MAR. VEN. 1 AVRIL AU 1 DEC.,SB-VJ-A,0,,7,2.0111E+13,,Enlevé,2- Tige et manchon,299498,5041258,-73.56785716,45.51122196,STATIONNEMENT,Ville-Marie
-73.56785716,45.51122196,13617,835191,2439,\P LIVRAISON SEULEMENT 08h-16h LUN. AU VEN.,SL-JB,2,,7,2.0111E+13,,Enlevé,2- Tige et manchon,299498,5041258,-73.56785716,45.51122196,STATIONNEMENT,Ville-Marie
-73.56691333,45.51674432,14683,835052,2685,\P 07h-08h LUN. AU VEN. 1 MARS AU 1 DEC.,SV-AD,0,,7,2.0111E+13,,Réel,3- Fût,299572.257,5041871.642,-73.56691333,45.51674432,STATIONNEMENT,Ville-Marie
-73.56728143,45.51676082,14687,835046,2687,\P 08h-09h LUN. AU VEN. 1 MARS AU 1 DEC.,SV-AF,0,,3,2.0111E+13,,Réel,10- Fût et feux,299543.5,5041873.5,-73.56728143,45.51676082,STATIONNEMENT,Ville-Marie
-73.56798688,45.49503756,97450,828977,2411,\P DEUX COTES,SD-TC,0,,1,2.01109E+13,,Réel,3- Fût,299486.342,5039459.429,-73.56798688,45.49503756,STATIONNEMENT,Ville-Marie
-73.5675376,45.49546215,97453,828973,2411,\P DEUX COTES,SD-TC,0,,2,2.01109E+13,,Réel,3- Fût,299521.496,5039506.584,-73.5675376,45.49546215,STATIONNEMENT,Ville-Marie
-73.59389542,45.50346938,216950,817297,11,\A EN TOUT TEMPS,AD-TT,0,,1,2.01107E+13,,Réel,3- Fût,297462.5,5040398.5,-73.59389542,45.50346938,STATIONNEMENT,Ville-Marie
-73.55893351,45.50244895,12724,817201,2708,\P 08h-17h LUN. AU VEN.,SV-JC,0,,2,2.01107E+13,,Réel,2- Tige et manchon,300194.531,5040282.5,-73.55893351,45.50244895,STATIONNEMENT,Ville-Marie
-73.55893351,45.50244895,12724,817202,9768,"\P EXCEPTE S3R 17h-23h LUN A VEN, 9h-23h SAM ET DIM",R-SX,0,,2,2.01107E+13,,Réel,2- Tige et manchon,300194.531,5040282.5,-73.55893351,45.50244895,STATIONNEMENT,Ville-Marie
-73.55785584,45.50403772,93695,817197,2708,\P 08h-17h LUN. AU VEN.,SV-JC,0,,6,2.01107E+13,,Réel,3- Fût,300278.875,5040459,-73.55785584,45.50403772,STATIONNEMENT,Ville-Marie
-73.55785584,45.50403772,93695,817198,9768,"\P EXCEPTE S3R 17h-23h LUN A VEN, 9h-23h SAM ET DIM",R-SX,0,,6,2.01107E+13,,Réel,3- Fût,300278.875,5040459,-73.55785584,45.50403772,STATIONNEMENT,Ville-Marie
-73.55577012,45.50177565,92426,817184,2713,\P 09h-17h LUN. AU VEN.,SV-JH,0,,2,2.01107E+13,,Réel,2- Tige et manchon,300441.688,5040207.5,-73.55577012,45.50177565,STATIONNEMENT,Ville-Marie
-73.55527349,45.50097503,95528,817172,1594,\P RESERVE S3R 17h-23h,R-PJ,0,,1,2.01107E+13,,Réel,3- Fût,300480.438,5040118.5,-73.55527349,45.50097503,STATIONNEMENT,Ville-Marie
-73.55386636,45.50144362,133007,817165,2413,\P EN TOUT TEMPS,SD-TT,2,,3,2.01107E+13,,Réel,2- Tige et manchon,300590.438,5040170.5,-73.55386636,45.50144362,STATIONNEMENT,Ville-Marie
-73.55386636,45.50144362,133007,817166,1589,\P RESERVE S3R 09h-23h,R-PF,3,,3,2.01107E+13,,Réel,2- Tige et manchon,300590.438,5040170.5,-73.55386636,45.50144362,STATIONNEMENT,Ville-Marie
-73.56384138,45.50354862,93168,817140,13972,\P 08h-09h MAR. VEN. 1 AVRIL AU 1 DEC.,SB-VA-A,0,,4,2.01107E+13,,Réel,1- Tige et base,299811.094,5040405,-73.56384138,45.50354862,STATIONNEMENT,Ville-Marie
-73.56161317,45.50802933,216925,816890,2411,\P DEUX COTES,SD-TC,0,,1,2.01107E+13,,Réel,3- Fût,299985.6,5040902.808,-73.56161317,45.50802933,STATIONNEMENT,Ville-Marie
-73.56160348,45.50787359,148419,816891,2411,\P DEUX COTES,SD-TC,0,,4,2.01107E+13,,Réel,2- Tige et manchon,299986.344,5040885.5,-73.56160348,45.50787359,STATIONNEMENT,Ville-Marie
-73.59988665,45.49917204,214649,816881,1686,\P RESERVE HANDICAPES (PICTO),R-TD,2,,2,2.01107E+13,1,Réel,2- Tige et manchon,296993.719,5039921.5,-73.59988665,45.49917204,STATIONNEMENT,Ville-Marie
-73.58900216,45.49383147,89923,828074,67,\A 08h-09h30  16h-18h LUN. AU VEN.,AV-QE,0,,3,2.01109E+13,,Réel,1- Tige et base,297843.7,5039327,-73.58900216,45.49383147,STATIONNEMENT,Ville-Marie
-73.58900216,45.49383147,89923,828075,2413,\P EN TOUT TEMPS,SD-TT,2,,3,2.01109E+13,,Réel,1- Tige et base,297843.7,5039327,-73.58900216,45.49383147,STATIONNEMENT,Ville-Marie
-73.58930664,45.4935182,89926,828072,67,\A 08h-09h30  16h-18h LUN. AU VEN.,AV-QE,0,,2,2.01109E+13,1,Réel,1- Tige et base,297819.863,5039292.213,-73.58930664,45.4935182,STATIONNEMENT,Ville-Marie
-73.57981627,45.50797479,92005,822555,14179,\P 07h30-08h30 LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AE-A,0,,5,2.01108E+13,,Réel,2- Tige et manchon,298563.219,5040898,-73.57981627,45.50797479,STATIONNEMENT,Ville-Marie
-73.57981627,45.50797479,92005,822556,1683,\P RESERVE TAXIS,R-TA,2,,5,2.01108E+13,,Réel,2- Tige et manchon,298563.219,5040898,-73.57981627,45.50797479,STATIONNEMENT,Ville-Marie
-73.57957949,45.50785768,92007,822552,1683,\P RESERVE TAXIS,R-TA,0,,4,2.01108E+13,,Réel,2- Tige et manchon,298581.708,5040884.967,-73.57957949,45.50785768,STATIONNEMENT,Ville-Marie
-73.57934708,45.49794187,57482,822419,2413,\P EN TOUT TEMPS,SD-TT,0,,3,2.01108E+13,,Réel,3- Fût,298598.78,5039783,-73.57934708,45.49794187,STATIONNEMENT,Ville-Marie
-73.55538351,45.50956388,37854,822137,11,\A EN TOUT TEMPS,AD-TT,0,,1,2.01108E+13,,Réel,3- Fût,300472.498,5041072.989,-73.55538351,45.50956388,STATIONNEMENT,Ville-Marie
-73.5798247,45.49723966,91484,816677,2413,\P EN TOUT TEMPS,SD-TT,3,,5,2.01107E+13,,Enlevé,2- Tige et manchon,298561.375,5039705,-73.5798247,45.49723966,STATIONNEMENT,Ville-Marie
-73.58002838,45.4973475,91482,816676,14178,\P 07h-08h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AD-A,0,,3,2.01107E+13,,Réel,3- Fût,298545.469,5039717,-73.58002838,45.4973475,STATIONNEMENT,Ville-Marie
-73.58256749,45.48781184,89968,816672,11,\A EN TOUT TEMPS,AD-TT,2,,4,2.01107E+13,,Réel,2- Tige et manchon,298345.938,5038657.5,-73.58256749,45.48781184,STATIONNEMENT,Ville-Marie
-73.58256749,45.48781184,89968,816673,45,\A 07h-19h LUN. AU VEN.,AV-JA,3,,4,2.01107E+13,,Réel,2- Tige et manchon,298345.938,5038657.5,-73.58256749,45.48781184,STATIONNEMENT,Ville-Marie
-73.57381544,45.50190489,213425,816665,11,\A EN TOUT TEMPS,AD-TT,3,,3,2.01107E+13,,Réel,2- Tige et manchon,299031.5,5040223,-73.57381544,45.50190489,STATIONNEMENT,Ville-Marie
-73.55662216,45.50483144,66795,834610,11,\A EN TOUT TEMPS,AD-TT,0,,8,2.0111E+13,,Réel,10- Fût et feux,300375.343,5040547.138,-73.55662216,45.50483144,STATIONNEMENT,Ville-Marie
-73.55684936,45.50487748,139879,834320,11,\A EN TOUT TEMPS,AD-TT,0,,9,2.0111E+13,,Réel,10- Fût et feux,300357.592,5040552.267,-73.55684936,45.50487748,STATIONNEMENT,Ville-Marie
-73.55684936,45.50487748,139879,834321,11,\A EN TOUT TEMPS,AD-TT,0,,9,2.0111E+13,,Réel,10- Fût et feux,300357.592,5040552.267,-73.55684936,45.50487748,STATIONNEMENT,Ville-Marie
-73.55732121,45.50446991,216399,834289,2461,\P LIVRAISON SEULEMENT EN TOUT TEMPS,SL-TT,0,,3,2.0111E+13,,Réel,3- Fût,300320.688,5040507,-73.55732121,45.50446991,STATIONNEMENT,Ville-Marie
-73.55751302,45.50454658,147386,834288,2461,\P LIVRAISON SEULEMENT EN TOUT TEMPS,SL-TT,0,,6,2.0111E+13,,Réel,3- Fût,300305.705,5040515.531,-73.55751302,45.50454658,STATIONNEMENT,Ville-Marie
-73.55733794,45.50519878,88814,834596,11,\A EN TOUT TEMPS,AD-TT,0,,7,2.0111E+13,,Réel,10- Fût et feux,300319.438,5040588,-73.55733794,45.50519878,STATIONNEMENT,Ville-Marie
-73.55811825,45.50449651,88805,834272,2461,\P LIVRAISON SEULEMENT EN TOUT TEMPS,SL-TT,0,,5,2.0111E+13,,Réel,3- Fût,300258.406,5040510,-73.55811825,45.50449651,STATIONNEMENT,Ville-Marie
-73.55776039,45.50494211,88809,834262,2461,\P LIVRAISON SEULEMENT EN TOUT TEMPS,SL-TT,0,,12,2.0111E+13,,Réel,3- Fût,300286.406,5040559.5,-73.55776039,45.50494211,STATIONNEMENT,Ville-Marie
-73.57200154,45.49971692,217616,827624,2413,\P EN TOUT TEMPS,SD-TT,8,,1,2.01109E+13,,Enlevé,6- Base amovible,299173.034,5039979.721,-73.57200154,45.49971692,STATIONNEMENT,Ville-Marie
-73.57207499,45.49975205,63152,827545,14176,\P 06h-07h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AA-A,0,,4,2.01109E+13,,Réel,2- Tige et manchon,299167.297,5039983.63,-73.57207499,45.49975205,STATIONNEMENT,Ville-Marie
-73.54858059,45.52655157,157228,823404,56,\A 16h-18h LUN. AU VEN.,AV-PJ,0,,2,2.01108E+13,,Réel,1- Tige et base,301005.2,5042960.5,-73.54858059,45.52655157,STATIONNEMENT,Ville-Marie
-73.54858059,45.52655157,157228,823405,1589,\P RESERVE S3R 09h-23h,R-PF,2,,2,2.01108E+13,,Réel,1- Tige et base,301005.2,5042960.5,-73.54858059,45.52655157,STATIONNEMENT,Ville-Marie
-73.56109535,45.52207785,134669,821943,2411,\P DEUX COTES,SD-TC,0,,2,2.01108E+13,,Réel,4- Poteau en bois,300027.25,5042464,-73.56109535,45.52207785,STATIONNEMENT,Ville-Marie
-73.55532236,45.53167758,131730,821895,2728,\P 07h-18h LUN. AU VEN.,SV-OC,0,,3,2.01108E+13,,Réel,2- Tige et manchon,300478.969,5043530.5,-73.55532236,45.53167758,STATIONNEMENT,Ville-Marie
-73.55743462,45.51226702,216879,821866,24,\A RESERVE AUTOBUS,AR-TT,3,,2,2.01108E+13,,Réel,2- Tige et manchon,300312.445,5041373.504,-73.55743462,45.51226702,STATIONNEMENT,Ville-Marie
-73.55743462,45.51226702,216879,821868,24,\A RESERVE AUTOBUS,AR-TT,2,,2,2.01108E+13,,Réel,2- Tige et manchon,300312.445,5041373.504,-73.55743462,45.51226702,STATIONNEMENT,Ville-Marie
-73.55709148,45.51211026,12448,821865,2461,\P LIVRAISON SEULEMENT EN TOUT TEMPS,SL-TT,3,,7,2.01108E+13,1,Réel,10- Fût et feux,300339.243,5041356.063,-73.55709148,45.51211026,STATIONNEMENT,Ville-Marie
-73.55721404,45.51216672,217164,821861,24,\A RESERVE AUTOBUS,AR-TT,3,,1,2.01108E+13,,Réel,2- Tige et manchon,300329.672,5041362.345,-73.55721404,45.51216672,STATIONNEMENT,Ville-Marie
-73.55721404,45.51216672,217164,821862,2461,\P LIVRAISON SEULEMENT EN TOUT TEMPS,SL-TT,2,,1,2.01108E+13,,Réel,2- Tige et manchon,300329.672,5041362.345,-73.55721404,45.51216672,STATIONNEMENT,Ville-Marie
-73.55843905,45.51153311,101940,821753,1704,\P EXCEPTE VEHICULES D'URGENCE,R-VU,0,,2,2.01108E+13,,Réel,3- Fût,300233.906,5041292,-73.55843905,45.51153311,STATIONNEMENT,Ville-Marie
-73.55854369,45.51140708,101916,821740,2335,\P 07h-08h MAR. VEN. 1 MARS AU 1 DEC.,SB-VX,0,,4,2.01108E+13,,Réel,2- Tige et manchon,300225.72,5041278,-73.55854369,45.51140708,STATIONNEMENT,Ville-Marie
-73.55854369,45.51140708,101916,821741,2413,\P EN TOUT TEMPS,SD-TT,3,,4,2.01108E+13,,Réel,2- Tige et manchon,300225.72,5041278,-73.55854369,45.51140708,STATIONNEMENT,Ville-Marie
-73.55878006,45.51151254,173645,821737,1704,\P EXCEPTE VEHICULES D'URGENCE,R-VU,3,,4,2.01108E+13,,Réel,2- Tige et manchon,300207.26,5041289.734,-73.55878006,45.51151254,STATIONNEMENT,Ville-Marie
-73.55878006,45.51151254,173645,821738,2413,\P EN TOUT TEMPS,SD-TT,2,,4,2.01108E+13,,Réel,2- Tige et manchon,300207.26,5041289.734,-73.55878006,45.51151254,STATIONNEMENT,Ville-Marie
-73.55888982,45.51156165,101910,821736,1704,\P EXCEPTE VEHICULES D'URGENCE,R-VU,0,,5,2.01108E+13,,Réel,2- Tige et manchon,300198.688,5041295.197,-73.55888982,45.51156165,STATIONNEMENT,Ville-Marie
-73.56606472,45.51617373,181303,821524,1276,P 15 MIN. RESERVE HOTEL,PD-TD,2,,2,2.01107E+13,,Réel,2- Tige et manchon,299638.504,5041808.177,-73.56606472,45.51617373,STATIONNEMENT,Ville-Marie
-73.5838265,45.49679171,153068,833691,13825,\P 09h-10h LUN. JEU. 1 AVRIL AU 1 DEC.,SB-JC-A,0,,1,2.0111E+13,,Réel,2- Tige et manchon,298248.566,5039655.538,-73.5838265,45.49679171,STATIONNEMENT,Ville-Marie
-73.58326744,45.49752515,56047,833687,1586,\P RESERVE S3R 09h-21h,R-PD,0,,8,2.0111E+13,,Réel,2- Tige et manchon,298292.344,5039737,-73.58326744,45.49752515,STATIONNEMENT,Ville-Marie
-73.58326744,45.49752515,56047,833688,13825,\P 09h-10h LUN. JEU. 1 AVRIL AU 1 DEC.,SB-JC-A,0,,8,2.0111E+13,,Réel,2- Tige et manchon,298292.344,5039737,-73.58326744,45.49752515,STATIONNEMENT,Ville-Marie
-73.58384253,45.49705681,56042,833685,1586,\P RESERVE S3R 09h-21h,R-PD,3,,3,2.0111E+13,,Réel,3- Fût,298247.344,5039685,-73.58384253,45.49705681,STATIONNEMENT,Ville-Marie
-73.58384253,45.49705681,56042,833686,13974,\P 09h-10h MAR. VEN. 1 AVRIL AU 1 DEC.,SB-VC-A,0,,3,2.0111E+13,,Réel,3- Fût,298247.344,5039685,-73.58384253,45.49705681,STATIONNEMENT,Ville-Marie
-73.58357127,45.49740683,56044,833683,1586,\P RESERVE S3R 09h-21h,R-PD,2,,6,2.0111E+13,,Réel,3- Fût,298268.585,5039723.875,-73.58357127,45.49740683,STATIONNEMENT,Ville-Marie
-73.58357127,45.49740683,56044,833684,13974,\P 09h-10h MAR. VEN. 1 AVRIL AU 1 DEC.,SB-VC-A,0,,6,2.0111E+13,,Réel,3- Fût,298268.585,5039723.875,-73.58357127,45.49740683,STATIONNEMENT,Ville-Marie
-73.58353347,45.49718143,56049,833681,1586,\P RESERVE S3R 09h-21h,R-PD,2,,4,2.0111E+13,,Réel,1- Tige et base,298271.513,5039698.823,-73.58353347,45.49718143,STATIONNEMENT,Ville-Marie
-73.58353347,45.49718143,56049,833682,13825,\P 09h-10h LUN. JEU. 1 AVRIL AU 1 DEC.,SB-JC-A,0,,4,2.0111E+13,,Réel,1- Tige et base,298271.513,5039698.823,-73.58353347,45.49718143,STATIONNEMENT,Ville-Marie
-73.55425216,45.50475076,92490,833677,2713,\P 09h-17h LUN. AU VEN.,SV-JH,0,,3,2.0111E+13,,Réel,2- Tige et manchon,300560.537,5040538.044,-73.55425216,45.50475076,STATIONNEMENT,Ville-Marie
-73.55425216,45.50475076,92490,833678,1591,\P RESERVE S3R 18h-23h,R-PG,0,,3,2.0111E+13,,Réel,2- Tige et manchon,300560.537,5040538.044,-73.55425216,45.50475076,STATIONNEMENT,Ville-Marie
-73.56317079,45.50788125,34602,833664,14177,\P 06h30-07h30 LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AB-A,0,,9,2.0111E+13,,Enlevé,3- Fût,299863.876,5040886.447,-73.56317079,45.50788125,STATIONNEMENT,Ville-Marie
-73.55579004,45.50591354,217125,821171,2394,\P 07h-18h,SD-OC,2,,1,2.01107E+13,,Archive,6- Base amovible,300440.451,5040667.347,-73.55579004,45.50591354,STATIONNEMENT,Ville-Marie
-73.5558871,45.50576417,217124,821170,11,\A EN TOUT TEMPS,AD-TT,3,,1,2.01107E+13,,Archive,6- Base amovible,300432.855,5040650.753,-73.5558871,45.50576417,STATIONNEMENT,Ville-Marie
-73.56290348,45.49588247,66619,833071,2277,\P 22h30-23h30 MAR. VEN. 1 MARS AU 1 DEC.,SB-PQ,0,,6,2.0111E+13,1,Réel,3- Fût,299883.719,5039553,-73.56290348,45.49588247,STATIONNEMENT,Ville-Marie
-73.55618864,45.50561328,66768,820901,11,\A EN TOUT TEMPS,AD-TT,0,,2,2.01107E+13,,Archive,3- Fût,300409.28,5040634,-73.55618864,45.50561328,STATIONNEMENT,Ville-Marie
-73.5563297,45.50542965,66765,820899,11,\A EN TOUT TEMPS,AD-TT,0,,1,2.01107E+13,,Archive,3- Fût,300398.243,5040613.601,-73.5563297,45.50542965,STATIONNEMENT,Ville-Marie
